method,n_real,n_syn,seed,condition_id,n,acc,macro_f1
LLM_synthetic,2,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6812144212523719
LLM_synthetic,2,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4537037037037037,0.32607086197778956
real_only,2,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6041666666666666,0.5306227483273289
real_only,2,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
noise_aug,2,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.6394912174439733
noise_aug,2,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
rule,2,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6979166666666666,0.6675820895522389
rule,2,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5277777777777778,0.45696539485359355
random_open_loop,2,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.7206378768478641
random_open_loop,2,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5277777777777778,0.45696539485359355
LLM_synthetic,2,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6979166666666666,0.6675820895522389
LLM_synthetic,2,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4722222222222222,0.36134453781512604
real_only,2,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6041666666666666,0.5306227483273289
real_only,2,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
noise_aug,2,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.6394912174439733
noise_aug,2,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4537037037037037,0.32607086197778956
rule,2,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.7206378768478641
rule,2,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5462962962962963,0.48596406022340943
random_open_loop,2,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7333333333333334
random_open_loop,2,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5277777777777778,0.45696539485359355
LLM_synthetic,2,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.6394912174439733
LLM_synthetic,2,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4722222222222222,0.36134453781512604
real_only,2,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
real_only,2,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5462962962962963,0.48596406022340943
noise_aug,2,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
noise_aug,2,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.48148148148148145,0.3782894736842105
rule,2,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.88440065681445
rule,2,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7142857142857142
random_open_loop,2,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8838922484881804
random_open_loop,2,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6380106893740375
LLM_synthetic,2,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
LLM_synthetic,2,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.5908712926175737
real_only,2,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
real_only,2,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5462962962962963,0.48596406022340943
noise_aug,2,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
noise_aug,2,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5,0.4109090909090909
rule,2,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
rule,2,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7037954525347253
random_open_loop,2,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
random_open_loop,2,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7142857142857142
LLM_synthetic,2,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
LLM_synthetic,2,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6148148148148148
real_only,2,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
real_only,2,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5462962962962963,0.48596406022340943
noise_aug,2,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
noise_aug,2,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.48148148148148145,0.3782894736842105
rule,2,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
rule,2,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7142857142857142
random_open_loop,2,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
random_open_loop,2,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7037954525347253
LLM_synthetic,2,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.873015873015873
LLM_synthetic,2,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.5785953177257526
real_only,2,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8951048951048951
real_only,2,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7036020583190394
noise_aug,2,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166304819800261
noise_aug,2,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6752298307414726
rule,2,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9270833333333334,0.927075420510038
rule,2,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7027863777089783
random_open_loop,2,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9479166666666666,0.9478657543173672
random_open_loop,2,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7198201314424075
LLM_synthetic,2,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166304819800261
LLM_synthetic,2,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7020689655172414
real_only,2,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8951048951048951
real_only,2,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7036020583190394
noise_aug,2,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
noise_aug,2,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7011414735385679
rule,2,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9270833333333334,0.926884996191927
rule,2,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.697054698457223
random_open_loop,2,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9270833333333334,0.926693574779099
random_open_loop,2,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.6781206171107994
LLM_synthetic,2,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.906158357771261
LLM_synthetic,2,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7011414735385679
real_only,2,40,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8951048951048951
real_only,2,40,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7036020583190394
noise_aug,2,40,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9062398263700489
noise_aug,2,40,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6736596736596736
rule,2,40,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.916083916083916
rule,2,40,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.6884343036978757
random_open_loop,2,40,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
random_open_loop,2,40,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.6781206171107994
LLM_synthetic,2,40,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9062398263700489
LLM_synthetic,2,40,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.660969654691315
real_only,2,10,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.916083916083916
real_only,2,10,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5185185185185185,0.4419713831478538
noise_aug,2,10,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9057488818588415
noise_aug,2,10,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5462962962962963,0.460825267447784
rule,2,10,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8306878306878307
rule,2,10,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8055555555555556,0.8055388836491468
random_open_loop,2,10,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166304819800261
random_open_loop,2,10,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8055555555555556,0.8051378984448836
LLM_synthetic,2,10,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8435972629521017
LLM_synthetic,2,10,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7962962962962963,0.7956656346749226
real_only,2,20,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.916083916083916
real_only,2,20,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5185185185185185,0.4419713831478538
noise_aug,2,20,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9057488818588415
noise_aug,2,20,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5370370370370371,0.45454545454545453
rule,2,20,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8509977827050997
rule,2,20,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7286667244217274
random_open_loop,2,20,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8423645320197044
random_open_loop,2,20,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8055555555555556,0.8054054054054054
LLM_synthetic,2,20,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
LLM_synthetic,2,20,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7498069498069498
real_only,2,40,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.916083916083916
real_only,2,40,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5185185185185185,0.4419713831478538
noise_aug,2,40,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9057488818588415
noise_aug,2,40,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5277777777777778,0.42857142857142855
rule,2,40,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8620537194650161
rule,2,40,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7087429317094389
random_open_loop,2,40,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8285714285714285
random_open_loop,2,40,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7087429317094389
LLM_synthetic,2,40,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7445676274944568
LLM_synthetic,2,40,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7685185185185185,0.7683397683397684
real_only,2,10,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.88440065681445
real_only,2,10,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.4854024083860348
noise_aug,2,10,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.88440065681445
noise_aug,2,10,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.4854024083860348
rule,2,10,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.88440065681445
rule,2,10,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6559621179509255
random_open_loop,2,10,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
random_open_loop,2,10,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7198201314424075
LLM_synthetic,2,10,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
LLM_synthetic,2,10,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7159887798036466
real_only,2,20,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.88440065681445
real_only,2,20,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.4854024083860348
noise_aug,2,20,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.88440065681445
noise_aug,2,20,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4537037037037037,0.4429583005507475
rule,2,20,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8838922484881804
rule,2,20,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7261998426435878
random_open_loop,2,20,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8838922484881804
random_open_loop,2,20,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.697054698457223
LLM_synthetic,2,20,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8838922484881804
LLM_synthetic,2,20,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.6952380952380952
real_only,2,40,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.88440065681445
real_only,2,40,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.4854024083860348
noise_aug,2,40,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
noise_aug,2,40,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.4319775596072931
rule,2,40,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
rule,2,40,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.697054698457223
random_open_loop,2,40,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8838922484881804
random_open_loop,2,40,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.697054698457223
LLM_synthetic,2,40,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8171838243530861
LLM_synthetic,2,40,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6068438296323262
real_only,2,10,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8954248366013071
real_only,2,10,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7363097314265783
noise_aug,2,10,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
noise_aug,2,10,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7473793641167807
rule,2,10,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.905994995103906
rule,2,10,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7349228611500701
random_open_loop,2,10,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9270833333333334,0.927012056044314
random_open_loop,2,10,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.7551447506103941
LLM_synthetic,2,10,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
LLM_synthetic,2,10,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.7551447506103941
real_only,2,20,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8954248366013071
real_only,2,20,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7363097314265783
noise_aug,2,20,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
noise_aug,2,20,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7296037296037297
rule,2,20,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
rule,2,20,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7870370370370371,0.7848046435068873
random_open_loop,2,20,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9375,0.9374728614850196
random_open_loop,2,20,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7261998426435878
LLM_synthetic,2,20,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166304819800261
LLM_synthetic,2,20,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.746324488908221
real_only,2,40,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8954248366013071
real_only,2,40,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7363097314265783
noise_aug,2,40,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8954248366013071
noise_aug,2,40,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7384987893462469
rule,2,40,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9270833333333334,0.927012056044314
rule,2,40,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7363097314265783
random_open_loop,2,40,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166304819800261
random_open_loop,2,40,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.746324488908221
LLM_synthetic,2,40,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9270833333333334,0.927012056044314
LLM_synthetic,2,40,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7363097314265783
real_only,2,10,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.649346058677978
real_only,2,10,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5555555555555556,0.5183946488294314
noise_aug,2,10,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7291666666666666,0.7168784029038113
noise_aug,2,10,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5277777777777778,0.4791489361702128
rule,2,10,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.7096448975019602
rule,2,10,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5462962962962963,0.4995744680851064
random_open_loop,2,10,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
random_open_loop,2,10,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5632352941176471
LLM_synthetic,2,10,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.7046153846153846
LLM_synthetic,2,10,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.45872340425531916
real_only,2,20,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.649346058677978
real_only,2,20,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5555555555555556,0.5183946488294314
noise_aug,2,20,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7291666666666666,0.7192982456140351
noise_aug,2,20,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.44400194269062654
rule,2,20,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7526604682424107
rule,2,20,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.52
random_open_loop,2,20,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8285714285714285
random_open_loop,2,20,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5648148148148148,0.525740446603756
LLM_synthetic,2,20,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6979166666666666,0.6827350427350427
LLM_synthetic,2,20,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5370370370370371,0.48610582413399317
real_only,2,40,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.649346058677978
real_only,2,40,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5555555555555556,0.5183946488294314
noise_aug,2,40,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.7046153846153846
noise_aug,2,40,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.49074074074074076,0.4382978723404255
rule,2,40,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8184851518184851
rule,2,40,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5370370370370371,0.4983277591973244
random_open_loop,2,40,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8398398398398399
random_open_loop,2,40,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5330827067669173
LLM_synthetic,2,40,13,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7291666666666666,0.7168784029038113
LLM_synthetic,2,40,13,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5277777777777778,0.4791489361702128
real_only,2,10,14,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8525669153137341
real_only,2,10,14,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
noise_aug,2,10,14,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8633825944170772
noise_aug,2,10,14,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4722222222222222,0.3833516978864069
rule,2,10,14,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9054187192118226
rule,2,10,14,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
random_open_loop,2,10,14,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8946906537955244
random_open_loop,2,10,14,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
LLM_synthetic,2,10,14,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.916083916083916
LLM_synthetic,2,10,14,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4722222222222222,0.36134453781512604
real_only,2,20,14,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8525669153137341
real_only,2,20,14,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
noise_aug,2,20,14,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8535947712418301
noise_aug,2,20,14,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5555555555555556,0.5183946488294314
rule,2,20,14,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.88440065681445
